millis,x_1,y_1,z_1,x_2,y_2,z_2
155239,7.88,-2.58,5.24,4.03,-5.44,2.91
155274,8.56,-2.31,5.04,2.11,-6.62,-1.35
155309,8.81,-2.21,4.88,-1.92,-1.18,-3.53
155350,9.80,-0.61,4.65,-0.36,-9.45,4.76
155384,7.86,-2.45,6.24,2.21,-3.59,3.00
155419,9.23,-1.18,4.82,2.73,-5.02,2.69
155459,7.68,-2.57,5.42,1.69,-8.91,3.45
155494,8.77,-1.79,5.13,4.31,-19.93,5.14
155529,8.37,-2.30,5.60,5.41,2.03,4.40
155564,9.01,-1.39,5.22,0.03,-7.35,3.95
155604,8.15,-2.35,5.38,6.84,-18.61,11.22
155639,8.23,-2.50,5.12,9.16,-18.27,2.63
155674,8.09,-2.49,5.85,4.98,-0.10,5.48
155709,8.16,-2.28,5.64,1.45,-5.14,3.00
155749,8.43,-2.18,5.16,2.54,-4.86,2.67
155784,8.20,-1.56,5.99,-5.33,-2.73,-4.69
155819,9.47,-0.74,4.89,-3.94,-7.41,4.55
155859,7.93,-2.50,5.79,2.30,-3.50,0.65
155894,9.63,-0.72,4.76,2.72,-4.95,2.89
155929,7.80,-2.97,5.37,-0.30,-13.84,0.79
155964,9.82,-1.02,5.02,-0.76,-11.69,0.99
156004,8.34,-2.11,5.41,0.77,-1.59,2.93
156039,8.86,-1.71,5.27,0.99,-4.67,3.44
156075,8.53,-2.13,5.46,-2.36,-5.32,0.22
156110,8.99,-1.34,5.14,-0.07,-12.18,4.16
156149,8.20,-2.17,5.48,0.50,-11.36,6.87
156184,7.73,-2.51,5.64,3.46,-5.20,-4.41
156219,9.06,-1.15,4.90,3.52,-3.23,2.52
156259,7.94,-2.30,5.67,0.48,-13.00,-0.16
156294,8.24,-2.32,5.03,9.77,-15.33,1.52
156329,8.11,-2.36,5.98,4.16,0.36,10.07
156364,8.15,-2.33,5.66,0.68,-5.39,3.01
156404,8.68,-1.87,5.09,1.61,-3.44,3.61
156439,7.92,-2.51,5.59,5.49,-19.19,1.91
156474,9.30,-1.21,4.85,2.42,-5.39,4.74
156514,7.82,-2.69,5.92,2.53,-4.11,2.20
156549,9.08,-1.22,4.80,2.45,-5.54,3.41
156584,8.18,-2.31,5.74,1.78,-6.11,2.24
156619,9.14,-1.76,4.32,4.24,-6.99,0.24
156659,8.58,-2.17,5.41,0.96,-3.01,4.01
156694,8.50,-1.89,5.25,1.07,-4.17,2.77
156729,9.02,-1.89,4.91,8.63,-18.38,9.76
156769,7.51,-2.52,5.44,5.41,-15.85,2.96
156804,8.87,-1.73,5.33,1.06,0.75,4.37
156839,8.14,-2.21,5.61,-0.23,-5.89,3.92
156874,9.33,-1.58,4.81,-0.73,-15.58,5.23
156913,8.57,-1.76,5.66,-0.73,-16.48,-3.63
156949,9.10,-0.95,5.16,2.08,2.65,7.68
156984,8.48,-1.89,5.55,1.40,-5.34,3.40
157024,8.72,-1.61,5.31,7.02,-16.66,4.89
157059,7.63,-2.53,5.19,6.10,-13.79,0.62
157094,8.93,-1.45,5.09,1.19,-2.10,4.20
157129,8.07,-2.24,5.48,1.19,-4.82,3.41
157169,9.32,-1.71,4.77,-0.12,-14.10,6.08
157204,8.64,-2.07,5.50,3.17,-13.49,7.17
157239,8.27,-2.34,5.43,2.61,-8.44,3.23
157279,8.54,-1.92,4.97,2.22,-8.21,1.81
157314,8.58,-1.74,5.38,2.36,-9.15,3.59
157349,8.69,-1.73,5.27,2.25,-9.24,2.99
157384,8.64,-1.77,5.20,2.04,-9.16,2.74
157424,8.50,-1.82,5.59,2.25,-9.00,3.29
157459,8.55,-1.97,5.57,2.28,-10.08,3.69
157494,8.40,-2.02,5.01,1.73,-8.56,2.67
157534,8.52,-1.91,5.63,2.22,-7.90,2.83
157570,8.66,-1.77,5.13,2.75,-10.17,3.89
157604,8.42,-1.97,5.14,2.10,-8.85,3.44
157639,8.55,-1.90,5.23,1.90,-8.89,1.65
157679,8.64,-1.79,5.23,10.16,-12.13,4.92
157714,8.54,-2.12,5.33,2.33,-9.99,2.96
157749,8.87,-1.58,5.02,1.28,-6.82,3.77
157789,8.40,-1.86,5.46,2.50,-5.73,2.32
157825,8.58,-1.77,5.37,1.61,-10.39,2.99
157859,8.65,-1.84,5.23,1.38,-9.55,3.76
157894,8.76,-1.85,5.16,3.19,-8.70,3.61
157934,8.45,-1.78,5.24,2.74,-8.97,3.60
157969,8.58,-1.88,5.33,2.63,-9.06,3.47
158004,8.68,-1.89,5.29,2.72,-8.99,3.66
158039,8.58,-1.82,5.23,2.83,-8.86,3.57
158080,8.57,-1.90,5.43,2.75,-8.88,3.52
158114,8.66,-2.03,5.39,2.58,-8.90,3.57
158149,8.62,-1.99,5.35,2.62,-8.85,3.57
158189,8.53,-1.90,5.36,2.72,-8.93,3.44
158224,8.53,-1.95,5.46,2.54,-8.95,3.91
158259,8.59,-1.86,5.44,2.65,-8.97,3.41
158294,8.56,-1.85,5.17,2.64,-8.90,3.48
158334,8.60,-1.85,5.27,2.77,-8.90,3.69
158369,8.53,-1.92,5.43,2.64,-8.94,3.52
158404,8.52,-1.93,5.43,2.64,-8.99,3.62
158440,8.47,-1.87,5.38,2.73,-8.83,3.66
158479,8.48,-1.87,5.48,2.62,-8.93,3.88
158514,8.49,-1.84,5.09,2.72,-8.97,3.42
158550,8.51,-1.92,5.19,2.53,-8.98,3.79
158589,8.45,-1.88,5.41,2.58,-8.92,3.49
158624,8.56,-1.88,5.27,2.60,-8.95,3.68
158659,8.52,-1.88,5.25,2.55,-8.88,3.69
158694,8.57,-1.93,5.41,2.67,-8.93,3.69
158734,8.61,-1.83,5.11,2.67,-8.94,3.58
158769,8.62,-2.00,5.29,2.67,-8.87,3.89
158804,8.60,-1.86,5.35,2.55,-9.05,3.73
158840,8.64,-1.82,5.46,2.66,-8.85,3.56
158879,8.40,-1.93,5.27,2.49,-8.90,3.50
158914,8.64,-1.94,5.16,2.58,-8.91,3.43
158949,8.60,-1.85,5.16,2.72,-8.95,3.53
158989,8.51,-1.96,5.31,2.58,-8.91,3.83
159024,8.65,-1.93,5.48,2.68,-8.91,3.52
159059,8.48,-1.91,5.27,2.68,-9.01,3.63
159094,8.55,-1.87,5.41,2.63,-8.96,3.48
159134,8.52,-1.95,5.14,2.55,-8.90,3.48
159169,8.51,-1.87,5.08,2.67,-9.05,3.68
159204,8.64,-1.89,5.31,2.52,-8.88,3.69
159244,8.50,-1.93,5.35,2.67,-8.89,3.35
159279,8.54,-1.89,5.28,2.77,-8.90,3.60
159314,8.61,-1.85,5.31,2.65,-8.99,3.57
159349,8.70,-1.89,5.12,2.83,-8.84,3.29
159389,8.54,-1.88,5.30,2.69,-8.86,3.78
159424,8.52,-1.82,5.27,2.73,-8.91,3.74
159459,8.62,-1.98,5.22,2.57,-8.97,3.78
159499,8.57,-1.85,5.40,2.75,-8.96,3.26
159534,8.59,-1.88,5.47,2.76,-8.87,3.42
159569,8.60,-1.84,5.18,2.56,-8.85,3.51
159604,8.52,-1.90,5.30,2.56,-8.98,3.71
159643,8.64,-1.88,5.58,2.57,-8.87,3.54
159679,8.69,-1.92,5.23,2.70,-8.83,3.48
159714,8.55,-1.91,5.14,2.64,-8.94,3.82
159754,8.47,-1.87,5.02,2.61,-8.90,3.46
159789,8.41,-1.81,5.26,2.67,-8.94,3.54
159824,8.55,-1.91,5.53,2.65,-8.92,3.73
159859,8.62,-1.91,5.34,2.64,-8.94,3.82
159899,8.50,-1.83,5.43,2.57,-9.00,3.78
159934,8.48,-1.97,5.27,2.68,-8.95,3.48
159969,8.56,-1.87,4.94,2.75,-8.92,3.64
160009,8.62,-1.91,5.49,2.50,-8.94,3.83
160045,8.50,-1.87,5.23,2.72,-8.81,3.37
160079,8.57,-1.89,5.19,2.54,-8.89,3.59
160114,8.62,-1.88,5.36,2.66,-8.93,3.61
160154,8.72,-1.91,5.11,2.71,-8.94,3.22
160189,8.58,-1.85,5.22,2.52,-8.88,3.70
160224,8.48,-1.84,5.29,2.65,-8.89,3.28
160264,8.59,-1.92,5.40,2.71,-8.88,3.59
160300,8.57,-1.87,5.29,2.59,-8.91,3.52
160334,8.51,-1.93,5.31,2.60,-8.95,3.95
160369,8.58,-1.85,5.47,2.67,-8.88,3.30
160409,8.53,-1.87,5.47,2.74,-8.90,3.59
160444,8.55,-1.95,5.24,2.61,-8.88,3.47
160479,8.53,-1.77,5.35,2.71,-8.90,3.84
160519,8.50,-1.84,5.33,2.66,-8.86,3.54
160555,8.49,-1.91,5.25,2.64,-8.92,3.67
160589,8.57,-1.84,4.94,2.62,-8.86,3.62
160624,8.58,-1.78,5.23,2.62,-8.88,3.53
160664,8.60,-1.87,5.30,2.63,-8.94,3.52
160699,8.64,-1.91,5.27,2.54,-8.88,3.39
160734,8.56,-1.89,5.20,2.63,-8.91,3.87
160770,8.54,-1.90,5.50,2.56,-8.87,3.46
160809,8.52,-1.78,5.33,2.76,-8.88,3.54
160844,8.59,-1.82,5.33,2.68,-8.88,3.55
160879,8.60,-1.92,5.19,2.79,-8.94,3.60
160919,8.56,-1.94,5.41,2.79,-8.88,3.32
160954,8.60,-1.84,5.27,2.68,-8.94,3.66
160989,8.54,-1.99,5.66,2.56,-8.87,3.69
161024,8.62,-1.85,5.47,2.66,-8.93,3.40
161064,8.54,-1.91,5.20,2.74,-8.97,3.75
161099,8.51,-1.98,5.07,2.46,-8.87,3.82
161134,8.51,-1.78,5.26,2.60,-8.88,3.22
161170,8.57,-1.90,5.13,2.63,-8.95,3.85
161209,8.50,-1.91,5.44,2.55,-8.96,3.52
161244,8.45,-1.78,5.29,2.55,-9.06,3.69
161280,8.47,-1.93,5.39,2.47,-8.90,3.80
161319,8.55,-1.97,5.26,2.60,-9.00,3.55
161354,8.64,-1.85,5.43,2.56,-8.92,3.69
161389,8.53,-1.81,5.15,2.69,-8.92,3.59
161424,8.46,-1.96,5.37,2.76,-9.00,3.65
161464,8.48,-1.81,5.05,2.62,-9.04,3.43
161499,8.53,-1.84,5.17,2.69,-9.00,3.17
161534,8.53,-1.90,5.33,2.49,-8.92,3.76
161570,8.51,-1.88,5.18,2.75,-8.88,3.52
161609,8.61,-1.87,5.23,2.58,-9.03,3.86
161644,8.56,-1.86,5.03,2.47,-8.99,3.61
161679,8.66,-1.88,5.50,2.73,-8.96,3.32
161719,8.57,-1.91,5.09,2.64,-8.99,3.42
161754,8.53,-1.95,5.21,2.60,-8.88,3.53
161789,8.55,-1.97,5.28,2.63,-8.92,3.48
161824,8.59,-1.91,5.29,2.61,-9.02,3.42
161864,8.50,-1.79,5.35,2.59,-8.92,3.51
161899,8.51,-1.86,5.46,2.61,-8.96,3.92
161934,8.56,-1.84,5.22,2.77,-9.06,3.67
161974,8.53,-1.85,5.33,2.62,-9.01,3.60
162009,8.54,-1.87,5.38,2.67,-8.93,3.68
162044,8.56,-1.94,5.19,2.80,-8.99,3.46
162079,8.64,-1.92,5.07,2.59,-8.91,3.59
162119,8.47,-1.93,5.22,2.74,-8.96,3.48
162154,8.49,-1.84,5.33,2.49,-8.88,3.47
162189,8.69,-1.83,5.12,2.61,-8.97,3.43
162229,8.55,-1.88,5.50,2.60,-9.00,3.83
162264,8.72,-1.88,5.29,2.56,-8.94,3.60
162299,8.60,-1.88,5.33,2.52,-8.95,3.51
162334,8.47,-1.94,5.54,2.68,-8.93,3.82
162374,8.60,-1.80,4.87,2.61,-8.94,3.58
162409,8.72,-1.96,5.20,2.60,-8.89,3.30
162444,8.55,-1.85,5.55,2.47,-9.01,3.54
162484,8.71,-1.90,5.31,2.66,-9.00,3.91
162520,8.46,-1.91,5.38,2.66,-8.94,4.15
162554,8.52,-1.87,5.28,2.59,-8.97,3.66
162589,8.55,-1.76,5.03,2.61,-8.94,3.64
162629,8.64,-1.94,5.45,2.59,-8.96,3.70
162664,8.63,-1.81,5.30,2.74,-8.90,3.44
162699,9.76,-1.10,3.88,2.65,-8.93,3.40
162739,8.16,-2.27,5.79,2.77,-8.91,3.19
162775,6.64,-3.80,6.84,2.62,-9.02,3.67
162809,7.59,-2.98,6.70,2.72,-8.89,3.71
162844,7.44,-2.79,6.26,2.68,-9.01,3.49
162884,7.48,-2.87,6.09,2.62,-8.93,3.64
162919,7.74,-2.59,6.14,2.69,-9.00,3.59
162954,7.59,-2.91,6.51,2.49,-8.91,3.89
162994,7.64,-2.52,6.34,2.61,-9.02,3.55
163030,8.63,-1.93,5.33,2.64,-9.06,3.38
163064,9.63,-0.89,4.80,2.53,-9.12,3.56
163099,7.67,-2.66,5.78,2.73,-9.00,3.62
163139,9.07,-1.53,5.06,2.79,-8.91,3.86
163174,8.06,-2.38,5.67,2.60,-8.94,3.84
163209,8.64,-1.73,4.86,2.59,-8.95,3.46
163249,8.22,-2.23,5.33,2.66,-8.81,3.58
163284,8.50,-1.94,5.19,2.73,-9.07,3.61
163319,8.42,-2.00,5.44,2.69,-8.96,3.72
163354,8.35,-1.83,5.38,2.71,-8.91,3.70
163394,8.48,-2.00,5.40,2.58,-8.93,3.57
163429,8.53,-1.99,5.44,2.64,-9.00,4.16
163464,8.38,-1.95,5.42,2.75,-8.86,3.40
163500,8.40,-2.07,5.63,2.68,-8.91,3.79
163539,8.56,-1.97,5.31,2.77,-8.94,3.07
163574,8.42,-1.97,5.48,2.46,-8.91,3.50
163609,10.34,0.19,4.20,2.41,-8.90,3.80
163649,9.22,-1.09,4.63,2.54,-8.73,3.48
163684,8.89,-1.19,4.36,2.53,-9.20,3.66
163719,8.61,-1.87,5.17,2.79,-8.91,3.49
163755,9.46,-0.09,4.59,2.72,-8.86,3.45
163794,8.89,-1.95,4.89,2.63,-8.99,4.01
163829,10.59,0.73,3.32,2.68,-9.07,3.43
163864,9.45,0.21,3.30,2.62,-8.97,3.65
163900,9.97,-0.62,4.11,2.54,-8.96,3.53
163939,9.79,-0.69,4.04,2.87,-8.89,3.40
163974,8.95,-1.97,4.25,2.78,-8.88,3.78
164009,8.74,-2.46,4.68,2.88,-8.92,3.68
164049,8.66,-2.18,4.22,2.67,-8.90,3.65
164084,9.31,-2.67,4.34,2.84,-8.75,3.48
164119,9.33,-1.36,3.76,2.97,-8.88,3.64
164154,8.94,-1.69,4.27,2.69,-8.94,3.84
164194,9.04,-0.62,3.92,2.79,-8.93,3.52
164229,9.09,-1.39,4.83,2.63,-8.88,3.40
164264,9.15,-1.00,4.46,2.81,-8.99,3.62
164303,9.15,-1.07,4.39,2.73,-8.95,3.95
164339,9.35,-0.72,4.48,2.59,-8.93,3.34
164374,9.40,-0.75,4.33,2.63,-8.93,3.50
164409,9.42,-0.79,4.16,2.79,-9.03,3.55
164449,9.42,-0.89,4.13,2.67,-8.91,3.74
164484,7.64,1.83,1.97,2.75,-8.98,3.34
164519,9.94,0.84,3.89,2.62,-9.02,3.45
164554,9.72,0.01,3.54,2.69,-8.95,3.63
164594,9.53,-1.14,3.61,2.49,-8.84,3.87
164629,9.60,-0.66,3.63,2.93,-8.96,3.49
164664,9.88,-1.20,4.43,2.51,-9.02,3.55
164704,9.70,-0.51,3.46,2.74,-9.16,3.58
164739,9.70,-0.62,3.77,2.79,-8.92,3.39
164774,12.43,-4.32,6.49,2.64,-8.88,3.77
164809,9.55,-0.77,2.64,3.00,-8.49,3.73
164849,9.41,-0.97,3.63,2.70,-8.59,3.14
164884,9.47,-0.60,3.29,2.73,-8.75,3.35
164919,9.64,-0.80,3.79,2.91,-8.78,3.37
164959,9.47,-0.45,3.73,2.82,-9.02,3.73
164994,10.03,-0.31,5.60,2.74,-9.01,3.46
165029,9.73,-0.24,3.92,2.51,-9.10,3.51
165064,9.63,0.04,3.87,2.44,-9.09,3.79
165104,10.01,-1.89,1.12,2.70,-8.87,3.90
165139,9.33,-0.59,2.95,2.95,-8.84,3.69
165174,9.37,-0.48,4.14,2.58,-9.02,3.75
165214,9.41,-0.46,4.05,2.66,-8.96,3.50
165250,9.34,-0.51,4.14,2.63,-8.76,3.53
165284,9.44,-0.43,4.36,2.79,-8.88,3.63
165319,9.59,-0.30,4.60,2.73,-8.97,3.69
165359,9.44,-0.23,4.65,2.64,-8.90,3.32
165394,9.79,-0.26,4.50,3.01,-8.93,3.56
165429,9.44,-0.15,4.42,2.78,-8.97,3.58
165469,9.35,-0.24,4.07,2.81,-8.83,3.89
165505,9.31,-0.23,4.20,2.72,-8.96,3.83
165539,9.57,-0.20,4.31,2.84,-8.97,3.71
165574,9.43,-0.25,3.89,2.52,-8.96,3.42
165614,9.50,-0.08,3.96,2.69,-9.04,3.62
165649,9.52,-0.12,4.18,2.74,-9.06,3.23
165684,9.46,-0.25,4.23,2.79,-8.94,3.77
165724,9.46,-0.11,3.75,2.81,-8.83,3.67
165760,9.52,-0.16,4.08,2.60,-8.94,3.82
165794,9.52,-0.23,3.88,2.78,-8.87,3.46
165830,9.45,-0.22,3.87,2.59,-8.89,3.31
165869,9.51,-0.25,4.29,2.67,-9.00,3.36
165904,9.29,-0.24,4.18,2.89,-8.66,3.31
165939,9.35,-0.21,4.14,2.68,-8.86,3.89
165979,9.51,-0.19,3.92,2.72,-8.98,3.72
166014,9.53,-0.22,4.02,2.55,-8.95,3.57
166049,9.47,-0.25,4.40,2.77,-8.88,4.13
166084,9.86,-0.27,3.23,2.94,-8.86,3.30
166124,9.61,-0.29,3.56,2.90,-8.89,3.53
166159,9.59,0.08,4.58,2.71,-8.88,3.61
166194,9.37,-0.42,4.68,2.56,-8.91,3.38
166231,9.40,-0.48,4.41,2.74,-8.89,3.40
166269,9.22,-0.58,4.31,2.67,-8.93,3.35
166304,9.18,-0.45,4.68,2.65,-8.69,4.07
166339,9.19,-0.65,4.43,2.79,-8.88,3.82
166379,9.02,-0.70,4.50,2.82,-9.01,3.45
166414,9.40,-0.68,4.78,2.69,-8.99,3.18
166449,9.29,-0.56,4.46,3.10,-8.77,4.17
166484,8.87,-0.63,4.41,2.62,-9.06,3.36
166524,9.75,-0.61,4.20,2.33,-9.07,3.35
166559,9.07,-0.73,4.41,2.91,-8.90,3.63
166594,9.36,-0.78,4.58,2.76,-8.74,3.99
166633,9.14,-0.82,4.67,2.54,-9.01,3.70
166669,9.08,-1.08,4.79,2.72,-8.62,3.84
166704,9.18,-0.86,5.00,2.36,-9.32,3.80
166739,8.98,-0.55,4.63,2.72,-8.94,3.77
166779,9.09,-0.90,4.61,2.74,-8.98,3.71
166814,9.13,-0.92,4.76,2.94,-8.94,3.58
166849,9.08,-1.06,4.56,2.81,-8.98,3.58
166884,9.10,-1.02,4.90,2.63,-9.04,3.69
166924,9.13,-1.04,5.05,2.47,-9.17,3.45
166959,8.96,-0.92,4.96,2.80,-8.93,4.02
166994,9.36,-1.14,4.87,2.84,-9.34,3.81
167033,8.96,-0.91,4.80,2.60,-9.14,3.60
